,comment,macrolabel,microlabel,source
8977,그녀는 광주 친구인 거 같네,Clean,None,규칙 기반 생성
8978,당신은 창원 친구 미워하지 말고 사이 좋게 지내라,Clean,None,규칙 기반 생성
8979,저 분은 인도네시아 사람 처음 만나네,Clean,None,규칙 기반 생성
8980,그녀는 일본 친구인가?,Clean,None,규칙 기반 생성
8981,그는 황교안이랑 싸웠다,Clean,None,규칙 기반 생성
8982,쟤는 노인 봤다,Clean,None,규칙 기반 생성
8983,저 사람은 강원도 사람인 듯,Clean,None,규칙 기반 생성
8984,쟤는 리비아 친구이랑 대화했다,Clean,None,규칙 기반 생성
8985,그는 이란에서 온 분이다,Clean,None,규칙 기반 생성
8986,안철수인 듯,Clean,None,규칙 기반 생성
8987,당신은 캄보디아 사람인 듯,Clean,None,규칙 기반 생성
8988,안녕하세요 프랑스 출신인 사람 처음 만나네,Clean,None,규칙 기반 생성
8989,안녕하세요 동남아 사람과 밥을 먹었다,Clean,None,규칙 기반 생성
8990,저 분은 예멘에서 태어난 사람이랑 대화했다,Clean,None,규칙 기반 생성
8991,쟤는 태국 사람 처음 만나네,Clean,None,규칙 기반 생성
8992,그녀는 베트남 사람이랑 싸웠다,Clean,None,규칙 기반 생성
8993,얘는 프랑스 출신인 사람이랑 싸웠다,Clean,None,규칙 기반 생성
8994,저 분은 국민의힘 당원 본 적 있나?,Clean,None,규칙 기반 생성
8995,싱가폴 출신인 사람과 밥을 먹었다,Clean,None,규칙 기반 생성
8996,안녕하세요 홍준표인가?,Clean,None,규칙 기반 생성
8997,그는 남페미이랑 대화했다,Clean,None,규칙 기반 생성
8998,그는 초등학생인 거 같네,Clean,None,규칙 기반 생성
8999,그는 문재인과 밥을 먹었다,Clean,None,규칙 기반 생성
9000,쟤는 아프간에서 온 사람 처음 만나네,Clean,None,규칙 기반 생성
9001,안녕하세요 종교인이다,Clean,None,규칙 기반 생성
9002,경기도에서 태어난 사람인 거 같네,Clean,None,규칙 기반 생성
9003,저 사람은 이라크 출신 처음 만나네,Clean,None,규칙 기반 생성
9004,당신은 광주 사람인 듯,Clean,None,규칙 기반 생성
9005,그녀는 캄보디아에서 온 사람이랑 대화했다,Clean,None,규칙 기반 생성
9006,안녕하세요 중국 출신 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9007,얘는 대구 출신인 사람과 밥을 먹었다,Clean,None,규칙 기반 생성
9008,안녕하세요 이라크에서 태어난 사람인 거 같네,Clean,None,규칙 기반 생성
9009,그는 20대이구나,Clean,None,규칙 기반 생성
9010,그는 마산에서 태어난 사람이구나,Clean,None,규칙 기반 생성
9011,안녕하세요 박정희이구나,Clean,None,규칙 기반 생성
9012,안녕하세요 대구 출신인 사람 봤다,Clean,None,규칙 기반 생성
9013,그는 예멘 친구 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9014,저 분은 독일에서 온 분인 거 같네,Clean,None,규칙 기반 생성
9015,저 분은 말레이시아에서 온 사람 처음 만나네,Clean,None,규칙 기반 생성
9016,그녀는 말레이시아 사람이랑 싸웠다,Clean,None,규칙 기반 생성
9017,당신은 부산 친구인 거 같네,Clean,None,규칙 기반 생성
9018,쟤는 미국 출신인 사람 본 적 있나?,Clean,None,규칙 기반 생성
9019,안녕하세요 아프가니스탄 사람인 듯,Clean,None,규칙 기반 생성
9020,저 분은 리비아 사람을 처음 본다,Clean,None,규칙 기반 생성
9021,쟤는 광주 출신에 대해서 어떻게 생각함?,Clean,None,규칙 기반 생성
9022,저 분은 베트남 출신인 사람이구나,Clean,None,규칙 기반 생성
9023,당신은 리비아 사람인가?,Clean,None,규칙 기반 생성
9024,얘는 경상도에서 온 분이구나,Clean,None,규칙 기반 생성
9025,쟤는 창원에서 온 분을 처음 본다,Clean,None,규칙 기반 생성
9026,저 분은 기독교 신자이구나,Clean,None,규칙 기반 생성
9027,그는 조선족이다,Clean,None,규칙 기반 생성
9028,그는 싱가폴에서 태어난 사람이랑 대화했다,Clean,None,규칙 기반 생성
9029,진주 출신인 사람인 거 같네,Clean,None,규칙 기반 생성
9030,저 분은 아프가니스탄에서 온 분 봤다,Clean,None,규칙 기반 생성
9031,얘는 캐나다에서 온 분에 대해서 어떻게 생각함?,Clean,None,규칙 기반 생성
9032,쟤는 이라크 사람과 밥을 먹었다,Clean,None,규칙 기반 생성
9033,당신은 진주 친구 처음 만나네,Clean,None,규칙 기반 생성
9034,동남아에서 온 분과 밥을 먹었다,Clean,None,규칙 기반 생성
9035,그는 충청도 사람 봤다,Clean,None,규칙 기반 생성
9036,쟤는 난민인 듯,Clean,None,규칙 기반 생성
9037,얘는 전라도 출신인 사람이구나,Clean,None,규칙 기반 생성
9038,그녀는 말레이시아에서 태어난 사람이다,Clean,None,규칙 기반 생성
9039,쟤는 예멘에서 태어난 사람을 처음 본다,Clean,None,규칙 기반 생성
9040,저 사람은 캐나다에서 온 분이구나,Clean,None,규칙 기반 생성
9041,저 분은 일본 사람을 처음 본다,Clean,None,규칙 기반 생성
9042,얘는 경기도에서 태어난 사람 봤다,Clean,None,규칙 기반 생성
9043,쟤는 이란 사람입니까?,Clean,None,규칙 기반 생성
9044,저 분은 유대인을 처음 본다,Clean,None,규칙 기반 생성
9045,당신은 인도네시아 친구이구나,Clean,None,규칙 기반 생성
9046,저 사람은 전라도에서 태어난 사람 봤다,Clean,None,규칙 기반 생성
9047,얘는 말레이시아 출신 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9048,저 분은 전라도 친구이랑 싸웠다,Clean,None,규칙 기반 생성
9049,유승민인가?,Clean,None,규칙 기반 생성
9050,당신은 성소수자이랑 대화했다,Clean,None,규칙 기반 생성
9051,그녀는 대구에서 온 분 봤다,Clean,None,규칙 기반 생성
9052,서울 출신 봤다,Clean,None,규칙 기반 생성
9053,얘는 더불어민주당원이랑 싸웠다,Clean,None,규칙 기반 생성
9054,그는 독일 출신인 사람에 대해서 어떻게 생각함?,Clean,None,규칙 기반 생성
9055,안철수이다,Clean,None,규칙 기반 생성
9056,프랑스에서 온 사람 본 적 있나?,Clean,None,규칙 기반 생성
9057,얘는 더불어민주당원이다,Clean,None,규칙 기반 생성
9058,당신은 예멘 친구 본 적 있나?,Clean,None,규칙 기반 생성
9059,당신은 프랑스에서 온 분 본 적 있나?,Clean,None,규칙 기반 생성
9060,저 분은 강원도 출신 봤다,Clean,None,규칙 기반 생성
9061,그는 미국 출신 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9062,그는 부산 친구인 거 같네,Clean,None,규칙 기반 생성
9063,쟤는 울산 친구이랑 대화했다,Clean,None,규칙 기반 생성
9064,그녀는 말레이시아에서 온 분 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9065,저 분은 광주 사람이랑 대화했다,Clean,None,규칙 기반 생성
9066,그는 말레이시아 친구 처음 만나네,Clean,None,규칙 기반 생성
9067,쟤는 캄보디아에서 온 사람이구나,Clean,None,규칙 기반 생성
9068,그녀는 대구 사람이다,Clean,None,규칙 기반 생성
9069,쟤는 유승민 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9070,안녕하세요 태국 사람 본 적 있나?,Clean,None,규칙 기반 생성
9071,당신은 문재인 본 적 있나?,Clean,None,규칙 기반 생성
9072,얘는 울산에서 태어난 사람인가?,Clean,None,규칙 기반 생성
9073,그는 전두환 미워하지 말고 사이 좋게 지내라,Clean,None,규칙 기반 생성
9074,쟤는 초등학생을 처음 본다,Clean,None,규칙 기반 생성
9075,당신은 종교인에 대해서 어떻게 생각함?,Clean,None,규칙 기반 생성
9076,안녕하세요 아프가니스탄에서 태어난 사람 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9077,얘는 프랑스 사람이다,Clean,None,규칙 기반 생성
9078,저 사람은 진주에서 태어난 사람 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9079,당신은 창원에서 온 분이랑 대화했다,Clean,None,규칙 기반 생성
9080,얘는 아프가니스탄에서 온 분인 거 같네,Clean,None,규칙 기반 생성
9081,당신은 예멘 출신인 거 같네,Clean,None,규칙 기반 생성
9082,쟤는 마산에서 태어난 사람이랑 싸웠다,Clean,None,규칙 기반 생성
9083,저 분은 진주 사람 본 적 있나?,Clean,None,규칙 기반 생성
9084,노회찬이구나,Clean,None,규칙 기반 생성
9085,얘는 아프가니스탄 친구이랑 대화했다,Clean,None,규칙 기반 생성
9086,그는 경상도에서 온 사람인 듯,Clean,None,규칙 기반 생성
9087,그는 남페미이다,Clean,None,규칙 기반 생성
9088,동남아 출신 본 적 있나?,Clean,None,규칙 기반 생성
9089,저 분은 아프간에서 온 사람 처음 만나네,Clean,None,규칙 기반 생성
9090,안녕하세요 태국 사람이다,Clean,None,규칙 기반 생성
9091,남페미 처음 만나네,Clean,None,규칙 기반 생성
9092,저 분은 서울에서 온 분 미워하지 말고 사이 좋게 지내라,Clean,None,규칙 기반 생성
9093,얘는 유승민을 처음 본다,Clean,None,규칙 기반 생성
9094,쟤는 초등학생이다,Clean,None,규칙 기반 생성
9095,얘는 제주도 출신 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9096,저 분은 게이 본 적 있나?,Clean,None,규칙 기반 생성
9097,저 분은 미국 친구입니까?,Clean,None,규칙 기반 생성
9098,쟤는 광주 출신인 사람 미워하지 말고 사이 좋게 지내라,Clean,None,규칙 기반 생성
9099,대구에서 태어난 사람 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9100,쟤는 중국 사람인 듯,Clean,None,규칙 기반 생성
9101,그녀는 난민 본 적 있나?,Clean,None,규칙 기반 생성
9102,안녕하세요 동남아 출신입니까?,Clean,None,규칙 기반 생성
9103,안녕하세요 캄보디아 사람인 듯,Clean,None,규칙 기반 생성
9104,그는 기독교 신자인 거 같네,Clean,None,규칙 기반 생성
9105,안녕하세요 캐나다 출신이구나,Clean,None,규칙 기반 생성
9106,그는 문재인 처음 만나네,Clean,None,규칙 기반 생성
9107,얘는 유시민이랑 싸웠다,Clean,None,규칙 기반 생성
9108,일본 출신인 사람인 듯,Clean,None,규칙 기반 생성
9109,안녕하세요 레즈비언이구나,Clean,None,규칙 기반 생성
9110,저 분은 대구 출신이다,Clean,None,규칙 기반 생성
9111,그녀는 이란에서 온 분 처음 만나네,Clean,None,규칙 기반 생성
9112,얘는 충청도에서 태어난 사람이구나,Clean,None,규칙 기반 생성
9113,당신은 일본 출신인 사람을 처음 본다,Clean,None,규칙 기반 생성
9114,그는 진주에서 태어난 사람이랑 대화했다,Clean,None,규칙 기반 생성
9115,그는 캐나다에서 태어난 사람이다,Clean,None,규칙 기반 생성
9116,진주에서 태어난 사람에 대해서 어떻게 생각함?,Clean,None,규칙 기반 생성
9117,저 분은 심상정인가?,Clean,None,규칙 기반 생성
9118,그녀는 김영삼 미워하지 말고 사이 좋게 지내라,Clean,None,규칙 기반 생성
9119,저 분은 서울에서 온 분을 처음 본다,Clean,None,규칙 기반 생성
9120,그녀는 일본 사람 봤다,Clean,None,규칙 기반 생성
9121,그녀는 필리핀 출신인 사람이구나,Clean,None,규칙 기반 생성
9122,얘는 전라도에서 태어난 사람이랑 대화했다,Clean,None,규칙 기반 생성
9123,안녕하세요 광주에서 태어난 사람 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9124,안녕하세요 충청도에서 온 사람과 밥을 먹었다,Clean,None,규칙 기반 생성
9125,저 분은 부산 출신에 대해서 어떻게 생각함?,Clean,None,규칙 기반 생성
9126,얘는 말레이시아에서 온 사람이구나,Clean,None,규칙 기반 생성
9127,안녕하세요 서울 친구인 거 같네,Clean,None,규칙 기반 생성
9128,얘는 동남아 친구인가?,Clean,None,규칙 기반 생성
9129,말레이시아 사람과 밥을 먹었다,Clean,None,규칙 기반 생성
9130,그녀는 울산에서 태어난 사람에 대해서 어떻게 생각함?,Clean,None,규칙 기반 생성
9131,저 사람은 서울 출신입니까?,Clean,None,규칙 기반 생성
9132,저 사람은 박근혜에 대해서 어떻게 생각함?,Clean,None,규칙 기반 생성
9133,얘는 무슬림을 처음 본다,Clean,None,규칙 기반 생성
9134,그녀는 충청도 친구 처음 만나네,Clean,None,규칙 기반 생성
9135,그녀는 캄보디아에서 온 분 봤다,Clean,None,규칙 기반 생성
9136,저 분은 무슬림이랑 싸웠다,Clean,None,규칙 기반 생성
9137,쟤는 독일 사람 봤다,Clean,None,규칙 기반 생성
9138,그는 미국에서 태어난 사람 처음 만나네,Clean,None,규칙 기반 생성
9139,당신은 광주 출신인 사람인가?,Clean,None,규칙 기반 생성
9140,당신은 이란에서 태어난 사람 싫어하지 않았으면 좋겠다고 생각함,Clean,None,규칙 기반 생성
9141,그녀는 여성학자이다,Clean,None,규칙 기반 생성
9142,당신은 독일 출신 본 적 있나?,Clean,None,규칙 기반 생성
9143,당신은 충청도에서 온 사람 처음 만나네,Clean,None,규칙 기반 생성
9144,안녕하세요 창원 사람이구나,Clean,None,규칙 기반 생성
9145,쟤는 예멘 출신인 사람 본 적 있나?,Clean,None,규칙 기반 생성
9146,저 분은 아프가니스탄 친구입니까?,Clean,None,규칙 기반 생성
9147,저 분은 인도네시아 친구과 밥을 먹었다,Clean,None,규칙 기반 생성
9148,그는 제주도 출신인 사람이랑 대화했다,Clean,None,규칙 기반 생성
9149,그는 싱가폴에서 온 분인 거 같네,Clean,None,규칙 기반 생성
9150,얘는 부산에서 온 사람인 거 같네,Clean,None,규칙 기반 생성
9151,저 분은 경기도 출신인 사람인가?,Clean,None,규칙 기반 생성
9152,얘는 미국 사람에 대해서 어떻게 생각함?,Clean,None,규칙 기반 생성
9153,안녕하세요 부산에서 온 사람인가?,Clean,None,규칙 기반 생성
9154,얘는 싱가폴 사람이구나,Clean,None,규칙 기반 생성
9155,그녀는 부산 친구을 처음 본다,Clean,None,규칙 기반 생성
9156,쟤는 캄보디아에서 온 사람인 거 같네,Clean,None,규칙 기반 생성
9157,마산에서 온 사람이구나,Clean,None,규칙 기반 생성
9158,저 사람은 고등학생인 듯,Clean,None,규칙 기반 생성
9159,그녀는 전라도 출신이랑 싸웠다,Clean,None,규칙 기반 생성
9160,저 분은 동남아 출신인 사람이랑 싸웠다,Clean,None,규칙 기반 생성
9161,그녀는 노무현인가?,Clean,None,규칙 기반 생성
9162,그녀는 70대입니까?,Clean,None,규칙 기반 생성
9163,그녀는 외국인 노동자인가?,Clean,None,규칙 기반 생성
9164,유시민입니까?,Clean,None,규칙 기반 생성
